metodo,ruta,summary,description,summary_generico,description_generica,es_generica
GET,/api/regulatory-catalogs/file-rejection-codes,Consulta de regulatory catalogs: consulta get file rejection codes dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/file-rejection-codes,"Qué hace: consulta get file rejection codes dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/file-rejection-codes. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en regulatory catalogs (/api/regulatory-catalogs/file-rejection-codes). Perfil consumidor: equipos funcionales y técnicos responsables de regulatory catalogs. Permiso requerido: requiere token válido (sin política explícita en atributo). Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio regulatory catalogs dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /api/regulatory-catalogs/file-rejection-codes en decisiones operativas.",no,no,no
GET,/api/regulatory-catalogs/prenotification-policies,Consulta de regulatory catalogs: consulta get prenotification policies dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/prenotification-policies,"Qué hace: consulta get prenotification policies dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/prenotification-policies. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en regulatory catalogs (/api/regulatory-catalogs/prenotification-policies). Perfil consumidor: equipos funcionales y técnicos responsables de regulatory catalogs. Permiso requerido: requiere token válido (sin política explícita en atributo). Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio regulatory catalogs dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /api/regulatory-catalogs/prenotification-policies en decisiones operativas.",no,no,no
GET,/api/regulatory-catalogs/return-codes,Consulta de regulatory catalogs: consulta get return codes dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/return-codes,"Qué hace: consulta get return codes dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/return-codes. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en regulatory catalogs (/api/regulatory-catalogs/return-codes). Perfil consumidor: equipos funcionales y técnicos responsables de regulatory catalogs. Permiso requerido: requiere token válido (sin política explícita en atributo). Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio regulatory catalogs dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /api/regulatory-catalogs/return-codes en decisiones operativas.",no,no,no
GET,/api/regulatory-catalogs/return-of-return-policies,Consulta de regulatory catalogs: consulta get return of return policies dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/return-of-return-policies,"Qué hace: consulta get return of return policies dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/return-of-return-policies. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en regulatory catalogs (/api/regulatory-catalogs/return-of-return-policies). Perfil consumidor: equipos funcionales y técnicos responsables de regulatory catalogs. Permiso requerido: requiere token válido (sin política explícita en atributo). Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio regulatory catalogs dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /api/regulatory-catalogs/return-of-return-policies en decisiones operativas.",no,no,no
GET,/api/regulatory-catalogs/return-policies,Consulta de regulatory catalogs: consulta get return policies dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/return-policies,"Qué hace: consulta get return policies dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/return-policies. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en regulatory catalogs (/api/regulatory-catalogs/return-policies). Perfil consumidor: equipos funcionales y técnicos responsables de regulatory catalogs. Permiso requerido: requiere token válido (sin política explícita en atributo). Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio regulatory catalogs dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /api/regulatory-catalogs/return-policies en decisiones operativas.",no,no,no
GET,/api/regulatory-catalogs/transaction-type-policies,Consulta de regulatory catalogs: consulta get transaction type policies dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/transaction-type-policies,"Qué hace: consulta get transaction type policies dentro de regulatory catalogs para la ruta /api/regulatory-catalogs/transaction-type-policies. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en regulatory catalogs (/api/regulatory-catalogs/transaction-type-policies). Perfil consumidor: equipos funcionales y técnicos responsables de regulatory catalogs. Permiso requerido: requiere token válido (sin política explícita en atributo). Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio regulatory catalogs dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /api/regulatory-catalogs/transaction-type-policies en decisiones operativas.",no,no,no
GET,/api/reports/audit,Reporte de auditoría ACH,"Qué hace: obtiene reporte de auditoría ach con filtros operativos del módulo de reportes. Cuándo se usa: en cierre diario, conciliación, atención de incidentes y evidencia regulatoria. Perfil consumidor: operación ACH, auditoría, cumplimiento y áreas de negocio. Permiso requerido: CanReadAch. Tipo de operación: solo consulta. Genera auditoría: sí, por acceso a información regulatoria y operativa. Riesgos operativos: filtros amplios o fechas incorrectas pueden derivar en interpretaciones erróneas o sobrecarga. Errores esperados: 400 por parámetros inválidos; 401/403 por autorización; 404 cuando no existen datos de referencia. Relación ACH/CENIT/NACHA-M: presenta evidencia del comportamiento ACH/CENIT/NACHA-M en operación real. Precauciones para desarrollo u operación: verificar huso horario, ciclo y cámara antes de compartir resultados.",no,no,no
GET,/api/reports/audit/pdf,Consulta de reportería ACH: consulta get audit pdf dentro de reportería ACH para la ruta /api/reports/audit/pdf,"Qué hace: genera y descarga pdf de auditoría ach en formato PDF con filtros de consulta. Cuándo se usa: en cierre diario, conciliación, atención de incidentes y evidencia regulatoria. Perfil consumidor: operación ACH, auditoría, cumplimiento y áreas de negocio. Permiso requerido: CanReadAch. Tipo de operación: solo consulta. Genera auditoría: sí, por acceso a información regulatoria y operativa. Riesgos operativos: filtros amplios o fechas incorrectas pueden derivar en interpretaciones erróneas o sobrecarga. Errores esperados: 400 por parámetros inválidos; 401/403 por autorización; 404 cuando no existen datos de referencia. Relación ACH/CENIT/NACHA-M: presenta evidencia del comportamiento ACH/CENIT/NACHA-M en operación real. Precauciones para desarrollo u operación: verificar huso horario, ciclo y cámara antes de compartir resultados.",no,no,no
GET,/api/reports/cycles,Reporte de ciclos ACH,"Qué hace: obtiene reporte de ciclos ach con filtros operativos del módulo de reportes. Cuándo se usa: en cierre diario, conciliación, atención de incidentes y evidencia regulatoria. Perfil consumidor: operación ACH, auditoría, cumplimiento y áreas de negocio. Permiso requerido: CanReadAch. Tipo de operación: solo consulta. Genera auditoría: sí, por acceso a información regulatoria y operativa. Riesgos operativos: filtros amplios o fechas incorrectas pueden derivar en interpretaciones erróneas o sobrecarga. Errores esperados: 400 por parámetros inválidos; 401/403 por autorización; 404 cuando no existen datos de referencia. Relación ACH/CENIT/NACHA-M: presenta evidencia del comportamiento ACH/CENIT/NACHA-M en operación real. Precauciones para desarrollo u operación: verificar huso horario, ciclo y cámara antes de compartir resultados.",no,no,no
GET,/api/reports/cycles/pdf,Consulta de reportería ACH: consulta get cycles pdf dentro de reportería ACH para la ruta /api/reports/cycles/pdf,"Qué hace: genera y descarga pdf de ciclos ach en formato PDF con filtros de consulta. Cuándo se usa: en cierre diario, conciliación, atención de incidentes y evidencia regulatoria. Perfil consumidor: operación ACH, auditoría, cumplimiento y áreas de negocio. Permiso requerido: CanReadAch. Tipo de operación: solo consulta. Genera auditoría: sí, por acceso a información regulatoria y operativa. Riesgos operativos: filtros amplios o fechas incorrectas pueden derivar en interpretaciones erróneas o sobrecarga. Errores esperados: 400 por parámetros inválidos; 401/403 por autorización; 404 cuando no existen datos de referencia. Relación ACH/CENIT/NACHA-M: presenta evidencia del comportamiento ACH/CENIT/NACHA-M en operación real. Precauciones para desarrollo u operación: verificar huso horario, ciclo y cámara antes de compartir resultados.",no,no,no
